_id,list_price,sizesList,on_sale,colors,desc,name
K9617,128,"[""35/32"",""29/30"",""36/32"",""34/32"",""32/32"",""31/30"",""33/34"",""28/30"",""31/32"",""28/32"",""30/32"",""31/34"",""32/30"",""30/30"",""29/32"",""33/30"",""36/34"",""34/34"",""30/34"",""32/34"",""33/32"",""34/30""]",false,"[""Deep lake wash""]","These jeans are overdyed (aka dyed twice) to achieve a deep, saturated color that's easy to dress up. With built-in stretch, these jeans will take you from the office to happy hour without missing a step.",484 Slim-fit stretch jean in deep lake wash
AW290,128,"[""31/32"",""35/32"",""32/34"",""34/32"",""31/30"",""33/34"",""33/32"",""34/34"",""36/32"",""32/32"",""28/32"",""28/30"",""30/30"",""29/32"",""30/32""]",false,"[""One year wash""]","Our designers are obsessed with denim—and it shows. We source denim from some of the world's most renowned mills, create exclusive washes and build our jeans to feel good from the moment you put them on. These jeans are easy to move in thanks to denim with just the right amount of Stretch on Demand. Our newest washes let you jump into the break-in process wherever you like, from day-one dark to old-favorite fades. By buying cotton products from J.Crew, you're supporting more responsibly grown cotton through the Better Cotton Initiative.",484 Slim-fit stretch jean in one-year wash
BO849,128,"[""33/34"",""31/34"",""34/34"",""31/32"",""33/30"",""33/32"",""34/30"",""32/32"",""32/30"",""35/32"",""36/34"",""32/34"",""36/32"",""34/32"",""30/32"",""30/30"",""30/34"",""29/32"",""28/32"",""29/30"",""31/30"",""28/30""]",false,"[""Seven year wash""]","Our designers are obsessed with denim—and it shows. We source denim from some of the world's most renowned mills, create exclusive washes and build our jeans to feel good from the moment you put them on. This denim is made with cotton and a touch of stretch, so it will take on your unique wear characteristics over time. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton.",484 Slim-fit stretch jean in seven-year wash
F4075,158,"[""32/34"",""34/30"",""36/32"",""30/34"",""38/32"",""31/30"",""28/32"",""32/32"",""29/32"",""36/30"",""34/32"",""33/34"",""30/30"",""34/34"",""36/34"",""30/32"",""33/32"",""31/32"",""34/36""]",false,"[""Raw indigo""]","Our designers are obsessed with denim—and it shows. We source denim from some of the world's most renowned mills, create exclusive washes and build our jeans to feel good from the moment you put them on. This pair is cut from indigo-dyed Japanese selvedge denim that has a small amount of stretch. For those who don't know, raw denim (also called ""rigid"" or ""dry"" denim) is unwashed, so it feels stiffer at first and then fades and distresses according to the individual wearer; in other words, it's as authentic as it gets.",770™ Straight-fit stretch jean in indigo raw selvedge Japanese denim
BG663,98,"[""SMALL"",""LARGE"",""MEDIUM"",""X-LARGE"",""X-SMALL"",""XX-LARGE""]",false,"[""Apricot end on end"",""Kai tattersall white bl"",""Oasis authentic navy wh"",""White"",""Fairweather blue""]",We weave this versatile Bowery shirt in comfortable cotton that's specially treated so it's less likely to wrinkle and easier to iron after washing. We also add Stretch on Demand (a bit of flex you only notice when you need it) and designed it to be a bit more casual than your dressiest shirt - aka you can wear it just about every day.,Bowery wrinkle-free stretch cotton-blend shirt with button-down collar
AI878,98,"[""X-SMALL""]",false,"[""Oasis authentic navy wh""]",We weave this versatile Bowery shirt in comfortable cotton that's specially treated so it's less likely to wrinkle and easier to iron after washing. We also add Stretch on Demand (a bit of flex you only notice when you need it) and designed it to be a bit more casual than your dressiest shirt—aka you can wear it just about every day.,Bowery wrinkle-free stretch cotton shirt in gingham
AV828,98,"[""SMALL"",""XX-LARGE"",""X-SMALL"",""MEDIUM"",""X-LARGE"",""LARGE""]",false,"[""Cass stripe white pink"",""Franklin plaid white pi"",""Oasis authentic navy wh"",""White"",""Fairweather blue""]",We weave this versatile Bowery shirt in comfortable cotton that's specially treated so it's less likely to wrinkle and easier to iron after washing. We also add Stretch on Demand (a bit of flex you only notice when you need it) and designed it to be a bit more casual than your dressiest shirt—aka you can wear it just about every day.,Bowery wrinkle-free stretch cotton shirt with spread collar
BN777,148,"[""15H/33"",""15/32"",""14H/33"",""16H/36"",""17/36"",""15H/34"",""14H/32"",""17/35"",""16H/34"",""16H/35"",""17H/35"",""17/34"",""17H/36"",""16/35"",""16/34"",""15H/32"",""15/34"",""16/33"",""15/33"",""16/32"",""16H/33"",""15H/35""]",false,"[""White""]","Our premium Ludlow tuxedo shirt is cut with the dimensions of the Ludlow tuxedo in mind, so that it's the perfect shirt for all your formal events. Woven with fine two-ply 100s yarns in 100 percent cotton for a silky finish and lighter feel, this shirt has all the details you know and love about our Ludlow dress shirt - like tailored collar and sleeve sizes.",Ludlow pleated-bib tuxedo shirt
BM492,148,"[""15H/34"",""16H/35"",""17H/36"",""15/33"",""14H/33"",""16/32"",""15/34"",""15H/35"",""16H/36"",""15H/32"",""17H/35"",""15/32"",""16H/34"",""16/33"",""14H/32"",""17/36"",""17/35"",""15H/33"",""16H/33"",""17/34"",""16/35"",""16/34""]",false,"[""White""]","Our premium Ludlow tuxedo shirt is cut with the dimensions of the Ludlow tuxedo in mind, so that it's the perfect shirt for all your formal events. Woven with fine two-ply 100s yarns in 100 percent cotton for a silky finish and lighter feel, this shirt has all the details you know and love about our Ludlow dress shirt - like a tailored collar and sleeve sizes.",Ludlow Premium fine cotton tuxedo shirt
AI872,98,"[""16/36"",""15H/34"",""16/35"",""15/32"",""17H/35"",""16H/36"",""15H/33"",""16/33"",""17/34"",""17/35"",""16/32"",""16/34"",""15H/32"",""14H/32"",""17/36"",""16H/35"",""15/34"",""15H/35"",""14H/33"",""17H/36"",""16H/33"",""15/33"",""16H/34""]",false,"[""White"",""Fairweather blue""]","Introducing a premium edition of our bestselling Ludlow dress shirt, designed and crafted for your sharpest days. Woven with fine two-ply 100s yarns in 100 percent cotton for a silky finish and lighter feel, this shirt has all the details you know and love about our Ludlow dress shirt—like a French placket and tailored collar and sleeve sizes. Wear our finest dress shirt with Ludlow pants or a full Ludlow suit for work, weddings and everywhere in between.",Slim-fit Ludlow Premium fine cotton dress shirt with cutaway collar
BE412,128,"[""17/35"",""15H/33""]",false,"[""Brooks glen plaid grey"",""Aiden stripe orange whi""]","Introducing a premium edition of our best-selling Ludlow dress shirt, designed and crafted for your sharpest days. Woven with fine two-ply 100s yarns in 100 percent cotton for a silky finish and lighter feel, this shirt has all the details you know and love about our Ludlow dress shirt—like a French placket and tailored collar and sleeve sizes. Wear our finest dress shirt with Ludlow pants or a full Ludlow suit for work, weddings and everywhere in between.",Slim-fit Ludlow Premium fine cotton dress shirt
AI885,49.5,"[""SMALL"",""XX-LARGE"",""X-LARGE"",""MEDIUM"",""LARGE""]",false,"[""White""]","The layer that's closest to your skin should be the most comfortable, so we made our undershirts from cotton that's been carefully combed, a process that makes the fibers stronger, more durable and incredibly soft. And because no one wants to run out of undershirts, we thought you could use three. With a longer length, designed to be tucked in or layered.",White crewneck undershirt three-pack
AZ027,55,"[""LARGE"",""MEDIUM"",""X-LARGE"",""XX-LARGE"",""X-SMALL"",""SMALL""]",false,"[""University stripe vint"",""Bibi stripe green white"",""University stripe rain"",""Raincoat blue""]","We made this super-comfortable pajama short with our customer-favorite Broken-in oxford cloth for ultimate lounging potential. This 100 percent cotton fabric gets special treatment so it's soft and cozy right from the start—aka you can totally relax without missing a beat. Organic cotton is grown without toxic chemicals or GMOs (genetically modified organisms), which means it's better for the health of the soil, the ecosystem and the people who farm it.","7"" pajama short in Broken-in organic cotton oxford"
BJ862,89.5,"[""X-LARGE"",""MEDIUM""]",false,"[""Hthr flint"",""Navy""]","The perfect jogger for a quick trip to the store or just lounging around the house, made in a waffle pattern for added texture and warmth. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton.",Honeycomb waffle jogger pant
